open_time,Close,RMA
2021-01-01 01:18:00,741.96,742.791354916541
2021-01-01 01:19:00,742.0,742.7716044010119
2021-01-01 01:20:00,740.97,742.726862058375
2021-01-01 01:21:00,741.67,742.7007414697865
2021-01-01 01:22:00,741.39,742.6684982275109
2021-01-01 01:23:00,741.58,742.6418445862573
2021-01-01 01:24:00,741.33,742.6098654261415
2021-01-01 01:25:00,742.07,742.5967623484639
2021-01-01 01:26:00,741.93,742.5806481784005
2021-01-01 01:27:00,740.99,742.5423652877905
2021-01-01 01:28:00,741.8,742.5245708059622
2021-01-01 01:29:00,741.39,742.4974827045704
2021-01-01 01:30:00,741.03,742.4625815150299
2021-01-01 01:31:00,741.6,742.442144026116
2021-01-01 01:32:00,741.13,742.4111692749258
2021-01-01 01:33:00,740.18,742.3586890728634
2021-01-01 01:34:00,740.88,742.3240302979497
2021-01-01 01:35:00,739.78,742.2646055004204
2021-01-01 01:36:00,740.37,742.2204984435165
2021-01-01 01:37:00,740.42,742.1787192805158
2021-01-01 01:38:00,741.27,742.1577005066912
2021-01-01 01:39:00,741.24,742.136540230069
2021-01-01 01:40:00,741.17,742.114321752997
2021-01-01 01:41:00,740.53,742.0780104229315
2021-01-01 01:42:00,741.0,742.053375239409
2021-01-01 01:43:00,741.15,742.0327896179086
2021-01-01 01:44:00,741.06,742.0106838383062
2021-01-01 01:45:00,740.99,741.987552716857
2021-01-01 01:46:00,741.22,741.9702043361118
2021-01-01 01:47:00,741.49,741.9593788313492
2021-01-01 01:48:00,742.0,741.9602922528911
2021-01-01 01:49:00,741.53,741.950640551034
2021-01-01 01:50:00,741.49,741.9403331722932
2021-01-01 01:51:00,740.88,741.9166632040489
2021-01-01 01:52:00,740.34,741.8815487030357
2021-01-01 01:53:00,740.43,741.8492939409991
2021-01-01 01:54:00,740.61,741.8218167021818
2021-01-01 01:55:00,740.73,741.7976617397627
2021-01-01 01:56:00,740.42,741.7672474330307
2021-01-01 01:57:00,740.94,741.7490223396395
2021-01-01 01:58:00,740.99,741.7323342074106
2021-01-01 01:59:00,740.65,741.7085848013734
2021-01-01 02:00:00,741.66,741.7075207835925
2021-01-01 02:01:00,742.01,741.714132580756
2021-01-01 02:02:00,741.93,741.7188424040755
2021-01-01 02:03:00,742.32,741.7319347348322
2021-01-01 02:04:00,742.9,741.7573283198371
2021-01-01 02:05:00,743.07,741.785816064333
2021-01-01 02:06:00,742.25,741.7958727173929
2021-01-01 02:07:00,742.15,741.8035322125924
2021-01-01 02:08:00,741.87,741.8049675202443
2021-01-01 02:09:00,741.94,741.8078787755447
2021-01-01 02:10:00,742.2,741.8163196136791
2021-01-01 02:11:00,742.35,741.8277901624351
2021-01-01 02:12:00,742.49,741.8420020098604
2021-01-01 02:13:00,741.91,741.8434592020574
2021-01-01 02:14:00,742.03,741.8474510503115
2021-01-01 02:15:00,742.05,741.8517794055003
2021-01-01 02:16:00,741.92,741.8532352469099
2021-01-01 02:17:00,741.24,741.8401661967811
2021-01-01 02:18:00,741.02,741.8227100045787
2021-01-01 02:19:00,740.18,741.7877918410907
2021-01-01 02:20:00,740.85,741.7678827414438
2021-01-01 02:21:00,740.67,741.7446035776155
2021-01-01 02:22:00,740.16,741.7110445313587
2021-01-01 02:23:00,739.6,741.6663890279996
2021-01-01 02:24:00,739.59,741.6225171982378
2021-01-01 02:25:00,739.67,741.5813091648124
2021-01-01 02:26:00,738.3,741.5121333143454
2021-01-01 02:27:00,738.28,741.4440678106881
2021-01-01 02:28:00,737.99,741.3714055374414
2021-01-01 02:29:00,737.61,741.2923598337056
2021-01-01 02:30:00,738.45,741.2326883811669
2021-01-01 02:31:00,738.4,741.1732789985144
2021-01-01 02:32:00,737.89,741.104486393674
2021-01-01 02:33:00,737.57,741.0305008532192
2021-01-01 02:34:00,738.66,740.9809266350935
2021-01-01 02:35:00,738.9,740.9374479693098
2021-01-01 02:36:00,738.98,740.8965857805603
2021-01-01 02:37:00,738.91,740.8551515978152
2021-01-01 02:38:00,739.09,740.8183673870947
2021-01-01 02:39:00,738.95,740.7794648938423
2021-01-01 02:40:00,738.21,740.7260083157843
2021-01-01 02:41:00,738.19,740.6732902017129
2021-01-01 02:42:00,738.99,740.6383257943575
2021-01-01 02:43:00,739.52,740.6151144335117
2021-01-01 02:44:00,739.48,740.5915724017683
2021-01-01 02:45:00,740.01,740.5795196304279
2021-01-01 02:46:00,739.75,740.5623407331352
2021-01-01 02:47:00,739.43,740.5389072016084
2021-01-01 02:48:00,739.81,740.5238331074374
2021-01-01 02:49:00,739.51,740.5028808868467
2021-01-01 02:50:00,739.3,740.4780382940395
2021-01-01 02:51:00,739.41,740.4559949336015
2021-01-01 02:52:00,739.83,740.4430832069747
2021-01-01 02:53:00,739.31,740.4197269333246
2021-01-01 02:54:00,738.4,740.3781197557388
2021-01-01 02:55:00,738.8,740.345629368678
2021-01-01 02:56:00,738.63,740.3103286867811
2021-01-01 02:57:00,739.58,740.2953101394313
2021-01-01 02:58:00,739.75,740.2841026528451
2021-01-01 02:59:00,739.97,740.2776506228498
2021-01-01 03:00:00,739.58,740.2633278269133
2021-01-01 03:01:00,739.36,740.2447922941246
2021-01-01 03:02:00,740.5,740.250026225893
2021-01-01 03:03:00,739.72,740.2391616984313
2021-01-01 03:04:00,740.48,740.2440959668733
2021-01-01 03:05:00,739.57,740.2302918982382
2021-01-01 03:06:00,739.25,740.2102271693685
2021-01-01 03:07:00,738.09,740.1668504178368
2021-01-01 03:08:00,737.11,740.1043403858001
2021-01-01 03:09:00,736.56,740.0318941321821
2021-01-01 03:10:00,736.18,739.9531961112411
2021-01-01 03:11:00,737.55,739.904117581496
2021-01-01 03:12:00,735.91,739.822583372785
2021-01-01 03:13:00,736.21,739.7488681268904
2021-01-01 03:14:00,734.79,739.6477227382815
2021-01-01 03:15:00,736.56,739.5847678438544
2021-01-01 03:16:00,736.5,739.5218976386876
2021-01-01 03:17:00,737.79,739.4866135227028
2021-01-01 03:18:00,738.68,739.4701864372468
2021-01-01 03:19:00,738.6,739.4524711326708
2021-01-01 03:20:00,736.91,739.4007298882175
2021-01-01 03:21:00,736.24,739.3364291569712
2021-01-01 03:22:00,736.77,739.2842365972674
2021-01-01 03:23:00,737.0,739.2377985207489
2021-01-01 03:24:00,737.45,739.2014649146416
2021-01-01 03:25:00,738.07,739.1784774685246
2021-01-01 03:26:00,737.07,739.1356540681154
2021-01-01 03:27:00,735.82,739.0683336597273
2021-01-01 03:28:00,736.98,739.0259454089912
2021-01-01 03:29:00,735.88,738.9621091331253
2021-01-01 03:30:00,735.39,738.8896464424303
2021-01-01 03:31:00,735.64,738.8237439567457
2021-01-01 03:32:00,736.5,738.776631861806
2021-01-01 03:33:00,737.12,738.7430541515427
2021-01-01 03:34:00,737.0,738.7077342662413
2021-01-01 03:35:00,737.39,738.6810397567227
2021-01-01 03:36:00,737.53,738.6577281371673
2021-01-01 03:37:00,736.99,738.6239607340493
2021-01-01 03:38:00,737.23,738.59574343427
2021-01-01 03:39:00,737.18,738.5670921463635
2021-01-01 03:40:00,737.22,738.539836674275
2021-01-01 03:41:00,737.44,738.5175890571708
2021-01-01 03:42:00,737.59,738.4988299629279
2021-01-01 03:43:00,737.26,738.4737820873702
2021-01-01 03:44:00,736.89,738.4417666431278
2021-01-01 03:45:00,736.77,738.407979879564
2021-01-01 03:46:00,736.67,738.3728623144897
2021-01-01 03:47:00,736.69,738.3388654553978
2021-01-01 03:48:00,735.98,738.2912217263813
2021-01-01 03:49:00,736.65,738.2580793253456
2021-01-01 03:50:00,737.83,738.249436478184
2021-01-01 03:51:00,736.93,738.222802340915
2021-01-01 03:52:00,736.96,738.1973161603051
2021-01-01 03:53:00,736.87,738.1705328272828
2021-01-01 03:54:00,736.83,738.1434876301877
2021-01-01 03:55:00,737.3,738.1264732772484
2021-01-01 03:56:00,737.39,738.1116201032986
2021-01-01 03:57:00,736.92,738.0875915761382
2021-01-01 03:58:00,736.8,738.0616320964617
2021-01-01 03:59:00,737.38,738.0478917445333
2021-01-01 04:00:00,737.75,738.041887786179
2021-01-01 04:01:00,738.1,738.0430588468233
2021-01-01 04:02:00,738.06,738.0434001882911
2021-01-01 04:03:00,738.18,738.0461520818229
2021-01-01 04:04:00,737.57,738.036561080322
2021-01-01 04:05:00,737.16,738.0189072692662
2021-01-01 04:06:00,735.71,737.9724127193133
2021-01-01 04:07:00,734.4,737.9004847707508
2021-01-01 04:08:00,734.18,737.8255855557039
2021-01-01 04:09:00,735.15,737.7717288928317
2021-01-01 04:10:00,735.6,737.7280199584983
2021-01-01 04:11:00,734.14,737.6558154031864
2021-01-01 04:12:00,734.13,737.5848714212581
2021-01-01 04:13:00,733.98,737.5123455268784
2021-01-01 04:14:00,733.36,737.428815007218
2021-01-01 04:15:00,732.17,737.3230385507434
2021-01-01 04:16:00,732.19,737.2198037590485
2021-01-01 04:17:00,732.09,737.1166455609701
2021-01-01 04:18:00,731.38,737.0012966691559
2021-01-01 04:19:00,730.67,736.8740045718298
2021-01-01 04:20:00,730.18,736.7394343123512
2021-01-01 04:21:00,727.31,736.5498929708182
2021-01-01 04:22:00,727.94,736.3768427375938
2021-01-01 04:23:00,729.21,736.2328106291543
2021-01-01 04:24:00,729.88,736.1051505162192
2021-01-01 04:25:00,729.0,735.9623856591318
2021-01-01 04:26:00,729.95,735.8415891427684
2021-01-01 04:27:00,731.35,735.7513556095771
2021-01-01 04:28:00,730.77,735.6512918900748
2021-01-01 04:29:00,730.27,735.5432038649616
2021-01-01 04:30:00,730.77,735.4473380613949
2021-01-01 04:31:00,731.31,735.3642500830726
2021-01-01 04:32:00,732.44,735.305528753758
2021-01-01 04:33:00,733.4,735.2672672726795
2021-01-01 04:34:00,732.61,735.2139157133275
2021-01-01 04:35:00,732.16,735.1526051616854
2021-01-01 04:36:00,731.71,735.0834965183075
2021-01-01 04:37:00,731.65,735.0145758624772
2021-01-01 04:38:00,731.66,734.9472442995924
2021-01-01 04:39:00,731.62,734.8804661022406
2021-01-01 04:40:00,732.19,734.8264719068318
2021-01-01 04:41:00,730.59,734.7414572044216
2021-01-01 04:42:00,729.81,734.6425026621264
2021-01-01 04:43:00,728.31,734.5154431477471
2021-01-01 04:44:00,727.19,734.368470123197
2021-01-01 04:45:00,727.28,734.2262605852591
2021-01-01 04:46:00,729.04,734.122219809661
2021-01-01 04:47:00,728.84,734.0162604580441
2021-01-01 04:48:00,729.46,733.9248690284745
2021-01-01 04:49:00,729.3,733.8321068387822
2021-01-01 04:50:00,729.79,733.7510379022928
2021-01-01 04:51:00,730.03,733.6764125466558
2021-01-01 04:52:00,729.89,733.6004802786321
2021-01-01 04:53:00,729.64,733.5210615561507
2021-01-01 04:54:00,729.94,733.4492550332162
2021-01-01 04:55:00,731.49,733.4099705891526
2021-01-01 04:56:00,730.96,733.3608494430671
2021-01-01 04:57:00,731.22,733.3179282122084
2021-01-01 04:58:00,730.41,733.2596308940612
2021-01-01 04:59:00,730.07,733.1956891316566
2021-01-01 05:00:00,729.93,733.1302257090955
2021-01-01 05:01:00,730.99,733.0873250915912
2021-01-01 05:02:00,731.78,733.0611210631209
2021-01-01 05:03:00,731.77,733.0352429669731
2021-01-01 05:04:00,731.69,733.0082812615636
2021-01-01 05:05:00,731.86,732.9852680857634
2021-01-01 05:06:00,732.09,732.9673263937774
2021-01-01 05:07:00,732.0,732.947941398131
2021-01-01 05:08:00,732.16,732.9321518639235
2021-01-01 05:09:00,731.8,732.9094655905337
2021-01-01 05:10:00,731.45,732.8802216595285
2021-01-01 05:11:00,731.08,732.844151204557
2021-01-01 05:12:00,732.88,732.8448694688516
2021-01-01 05:13:00,733.14,732.8507824737928
2021-01-01 05:14:00,732.0,732.8337374605895
2021-01-01 05:15:00,732.17,732.8204402622192
2021-01-01 05:16:00,732.32,732.810414869993
2021-01-01 05:17:00,731.75,732.7891721294628
2021-01-01 05:18:00,731.58,732.7649501987354
2021-01-01 05:19:00,731.24,732.7344036276592
2021-01-01 05:20:00,732.38,732.7273047217825
2021-01-01 05:21:00,732.27,732.718144928562
2021-01-01 05:22:00,732.95,732.7227888362114
2021-01-01 05:23:00,732.85,732.7253367190397
2021-01-01 05:24:00,732.65,732.7238278608128
2021-01-01 05:25:00,734.12,732.7517898753279
2021-01-01 05:26:00,733.41,732.7649718978665
2021-01-01 05:27:00,734.06,732.7909068186907
2021-01-01 05:28:00,733.68,732.8087117987271
2021-01-01 05:29:00,733.3,732.8185500804439
2021-01-01 05:30:00,733.12,732.8245866057684
2021-01-01 05:31:00,734.33,732.8547317097763
2021-01-01 05:32:00,734.0,732.8776645381286
2021-01-01 05:33:00,733.4,732.8881235217234
2021-01-01 05:34:00,733.78,732.9059815898414
2021-01-01 05:35:00,733.79,732.9236819080264
2021-01-01 05:36:00,733.71,732.9394256597121
2021-01-01 05:37:00,733.99,732.9604599153487
2021-01-01 05:38:00,733.6,732.9732643001255
2021-01-01 05:39:00,733.6,732.9858120587568
2021-01-01 05:40:00,733.39,732.993904061769
2021-01-01 05:41:00,733.35,733.001033098382
2021-01-01 05:42:00,733.11,733.0032145709022
2021-01-01 05:43:00,732.99,733.0029500258138
2021-01-01 05:44:00,733.16,733.0060939797178
2021-01-01 05:45:00,733.03,733.0065725408402
2021-01-01 05:46:00,733.54,733.01725072711
2021-01-01 05:47:00,733.66,733.0301170922521
2021-01-01 05:48:00,734.72,733.0639440703837
2021-01-01 05:49:00,734.13,733.0852833151246
2021-01-01 05:50:00,733.96,733.1027922239257
2021-01-01 05:51:00,734.3,733.12675592881
2021-01-01 05:52:00,734.16,733.1474373445022
2021-01-01 05:53:00,733.41,733.1526927151173
2021-01-01 05:54:00,733.66,733.1628466571691
2021-01-01 05:55:00,734.11,733.1818039886438
2021-01-01 05:56:00,733.8,733.1941770328774
2021-01-01 05:57:00,733.71,733.2045009529226
2021-01-01 05:58:00,733.33,733.2070127127139
2021-01-01 05:59:00,733.68,733.216479028503
2021-01-01 06:00:00,733.78,733.2277571188785
2021-01-01 06:01:00,733.55,733.2342062752521
2021-01-01 06:02:00,733.91,733.2477309844797
2021-01-01 06:03:00,735.11,733.2850002232319
2021-01-01 06:04:00,735.31,733.3255256428414
2021-01-01 06:05:00,734.25,733.3440265045722
2021-01-01 06:06:00,734.34,733.3639579835489
2021-01-01 06:07:00,734.2,733.3806887028205
2021-01-01 06:08:00,734.29,733.3988854584615
2021-01-01 06:09:00,735.22,733.4353284155392
2021-01-01 06:10:00,736.35,733.493654261415
2021-01-01 06:11:00,736.61,733.5560151396822
2021-01-01 06:12:00,736.9,733.6229305520314
2021-01-01 06:13:00,736.37,733.6779006937261
2021-01-01 06:14:00,736.7,733.738373678288
2021-01-01 06:15:00,736.05,733.7846294412005
2021-01-01 06:16:00,735.97,733.828358380168
2021-01-01 06:17:00,736.02,733.8722123701316
2021-01-01 06:18:00,735.66,733.9079850362488
2021-01-01 06:19:00,736.25,733.9548470490172
2021-01-01 06:20:00,736.15,733.9987700527075
2021-01-01 06:21:00,735.35,734.0258066829789
2021-01-01 06:22:00,735.87,734.0627066414246
2021-01-01 06:23:00,734.94,734.0802600105355
2021-01-01 06:24:00,734.78,734.0942606742412
2021-01-01 06:25:00,735.34,734.1191856913464
2021-01-01 06:26:00,735.14,734.1396101931853
2021-01-01 06:27:00,735.08,734.1584254062915
2021-01-01 06:28:00,735.9,734.1932703593517
2021-01-01 06:29:00,735.32,734.2158134867748
2021-01-01 06:30:00,735.33,734.2381054877845
2021-01-01 06:31:00,735.67,734.2667537945003
2021-01-01 06:32:00,735.9,734.2994303621272
2021-01-01 06:33:00,735.36,734.3206491644834
2021-01-01 06:34:00,735.97,734.3536474737324
2021-01-01 06:35:00,735.92,734.384985033978
2021-01-01 06:36:00,736.16,734.4204970048024
2021-01-01 06:37:00,736.79,734.4679023335198
2021-01-01 06:38:00,736.12,734.5009547197968
2021-01-01 06:39:00,736.79,734.5467497914591
2021-01-01 06:40:00,737.54,734.6066329491582
2021-01-01 06:41:00,737.54,734.66531772461
2021-01-01 06:42:00,737.59,734.7238284051773
2021-01-01 06:43:00,737.41,734.7775671699015
2021-01-01 06:44:00,737.39,734.8298304401042
2021-01-01 06:45:00,737.01,734.8734457829013
2021-01-01 06:46:00,737.4,734.9239904406252
2021-01-01 06:47:00,736.85,734.9625207718983
2021-01-01 06:48:00,736.6,734.9952788050219
2021-01-01 06:49:00,737.79,735.0511873598044
2021-01-01 06:50:00,738.13,735.1127788685126
2021-01-01 06:51:00,738.15,735.173538039886
2021-01-01 06:52:00,737.91,735.2282803015171
2021-01-01 06:53:00,737.85,735.280726922288
2021-01-01 06:54:00,737.41,735.323322115392
2021-01-01 06:55:00,737.12,735.359263720287
2021-01-01 06:56:00,737.06,735.3932859109848
2021-01-01 06:57:00,736.42,735.4138246092074
2021-01-01 06:58:00,737.26,735.4507558995424
2021-01-01 06:59:00,736.81,735.4779463967996
2021-01-01 07:00:00,736.67,735.5017922949105
2021-01-01 07:01:00,737.45,735.5407641785824
2021-01-01 07:02:00,736.9,735.5679541799409
2021-01-01 07:03:00,736.26,735.581797733303
2021-01-01 07:04:00,736.26,735.5953643111544
2021-01-01 07:05:00,736.3,735.6094596035216
2021-01-01 07:06:00,737.46,735.6464770479764
2021-01-01 07:07:00,737.09,735.6753525803152
2021-01-01 07:08:00,738.17,735.7252541208306
2021-01-01 07:09:00,737.27,735.7561542524362
2021-01-01 07:10:00,737.39,735.7888365718375
2021-01-01 07:11:00,737.65,735.8260658736267
2021-01-01 07:12:00,737.71,735.8637505410343
2021-01-01 07:13:00,738.81,735.9226847026342
2021-01-01 07:14:00,738.5,735.9742388719154
2021-01-01 07:15:00,738.23,736.01936083909
2021-01-01 07:16:00,738.0,736.0589794258625
2021-01-01 07:17:00,738.64,736.1106072488257
2021-01-01 07:18:00,738.69,736.1622023624983
2021-01-01 07:19:00,739.88,736.2365685682004
2021-01-01 07:20:00,739.97,736.3112472869541
2021-01-01 07:21:00,739.87,736.3824317668534
2021-01-01 07:22:00,739.71,736.448991768555
2021-01-01 07:23:00,739.72,736.5144202535889
2021-01-01 07:24:00,740.29,736.5899412602903
2021-01-01 07:25:00,740.54,736.668952084841
2021-01-01 07:26:00,739.78,736.7311804912273
2021-01-01 07:27:00,740.81,736.812766451081
2021-01-01 07:28:00,739.68,736.870117714572
2021-01-01 07:29:00,740.6,736.9447237647076
2021-01-01 07:30:00,741.37,737.0332390613011
2021-01-01 07:31:00,740.12,737.0949809599172
2021-01-01 07:32:00,739.25,737.1380859109634
2021-01-01 07:33:00,739.75,737.1903296211507
2021-01-01 07:34:00,739.32,737.2329273663431
2021-01-01 07:35:00,738.5,737.2582713481125
2021-01-01 07:36:00,738.87,737.2905090738384
2021-01-01 07:37:00,739.21,737.3289025719594
2021-01-01 07:38:00,738.72,737.3567271338671
2021-01-01 07:39:00,739.1,737.3915958006365
2021-01-01 07:40:00,739.24,737.4285672195559
2021-01-01 07:41:00,739.25,737.4649990957034
2021-01-01 07:42:00,739.62,737.5081028479082
2021-01-01 07:43:00,739.23,737.542543714922
2021-01-01 07:44:00,738.83,737.5682949831383
2021-01-01 07:45:00,739.34,737.6037319728784
2021-01-01 07:46:00,739.96,737.6508610993031
2021-01-01 07:47:00,739.74,737.6926471494786
2021-01-01 07:48:00,739.06,737.7199963053006
2021-01-01 07:49:00,739.4,737.7535989063297
2021-01-01 07:50:00,739.54,737.7893295616383
2021-01-01 07:51:00,739.27,737.8189451094877
2021-01-01 07:52:00,738.67,737.8359674122011
2021-01-01 07:53:00,738.44,737.8480489020272
2021-01-01 07:54:00,737.23,737.835687083621
2021-01-01 07:55:00,737.73,737.8335732011193
2021-01-01 07:56:00,738.15,737.8399021503059
2021-01-01 07:57:00,738.29,737.8489046833083
2021-01-01 07:58:00,738.47,737.8613273685852
2021-01-01 07:59:00,738.85,737.8811020363513
2021-01-01 08:00:00,738.37,737.8908805844908
2021-01-01 08:01:00,739.96,737.9322654151609
2021-01-01 08:02:00,738.31,737.9398205438125
2021-01-01 08:03:00,736.82,737.9174228634625
2021-01-01 08:04:00,737.07,737.9004734647352
2021-01-01 08:05:00,735.64,737.8552615343599
2021-01-01 08:06:00,735.69,737.8119539934046
2021-01-01 08:07:00,735.98,737.7753129979922
2021-01-01 08:08:00,735.67,737.7332045806857
2021-01-01 08:09:00,734.67,737.6719374129406
2021-01-01 08:10:00,735.99,737.6382970094288
2021-01-01 08:11:00,736.47,737.6149299424749
2021-01-01 08:12:00,736.35,737.589630148063
2021-01-01 08:13:00,736.92,737.5762369248521
2021-01-01 08:14:00,736.28,737.5503110097205
2021-01-01 08:15:00,735.43,737.5079029033493
2021-01-01 08:16:00,735.44,737.4665430425191
2021-01-01 08:17:00,736.48,737.4468113388186
2021-01-01 08:18:00,737.15,737.4408748635343
2021-01-01 08:19:00,737.97,737.4514578004179
2021-01-01 08:20:00,738.77,737.4778297046523
2021-01-01 08:21:00,738.17,737.4916736560033
2021-01-01 08:22:00,739.49,737.5316417261082
2021-01-01 08:23:00,738.65,737.5540097379741
2021-01-01 08:24:00,739.18,737.5865307491728
2021-01-01 08:25:00,740.15,737.6378019974269
2021-01-01 08:26:00,739.43,737.6736472340694
2021-01-01 08:27:00,740.34,737.7269761506574
2021-01-01 08:28:00,740.05,737.7734382168169
2021-01-01 08:29:00,740.37,737.8253711932522
2021-01-01 08:30:00,742.38,737.9164667618029
2021-01-01 08:31:00,743.11,738.0203407705005
2021-01-01 08:32:00,742.7,738.1139369078953
2021-01-01 08:33:00,742.25,738.1966607273425
2021-01-01 08:34:00,742.31,738.2789300054766
2021-01-01 08:35:00,742.05,738.3543536449262
2021-01-01 08:36:00,742.3,738.4332688683979
2021-01-01 08:37:00,742.86,738.5218060158636
2021-01-01 08:38:00,742.2,738.5953719514845
2021-01-01 08:39:00,742.23,738.6680665034088
2021-01-01 08:40:00,742.21,738.7389070747143
2021-01-01 08:41:00,740.45,738.7731298333941
2021-01-01 08:42:00,739.76,738.7928677455166
2021-01-01 08:43:00,740.68,738.8306113440761
2021-01-01 08:44:00,740.91,738.872200146789
2021-01-01 08:45:00,740.37,738.9021568706453
2021-01-01 08:46:00,740.6,738.9361145406157
2021-01-01 08:47:00,740.84,738.9741931370593
2021-01-01 08:48:00,740.74,739.0095100807675
2021-01-01 08:49:00,738.54,739.0001196690141
2021-01-01 08:50:00,738.46,738.989317038728
2021-01-01 08:51:00,735.65,738.9225292625656
2021-01-01 08:52:00,734.7,738.8380768985837
2021-01-01 08:53:00,734.54,738.752113586269
2021-01-01 08:54:00,732.75,738.6320688862932
2021-01-01 08:55:00,733.99,738.5392256681057
2021-01-01 08:56:00,733.2,738.4324390802152
2021-01-01 08:57:00,733.23,738.3283883176588
2021-01-01 08:58:00,733.09,738.2236185965585
2021-01-01 08:59:00,733.19,738.1229443838591
2021-01-01 09:00:00,733.28,738.0260837605638
2021-01-01 09:01:00,733.76,737.9407605870482
2021-01-01 09:02:00,734.85,737.8789443115026
2021-01-01 09:03:00,734.69,737.8151643496263
2021-01-01 09:04:00,735.0,737.7588601320572
2021-01-01 09:05:00,735.11,737.7058820713249
2021-01-01 09:06:00,735.04,737.6525635835654
2021-01-01 09:07:00,735.45,737.6085116266354
2021-01-01 09:08:00,735.42,737.5647407268335
2021-01-01 09:09:00,735.43,737.52204527444
2021-01-01 09:10:00,735.4,737.4796037475692
2021-01-01 09:11:00,735.81,737.4462111934987
2021-01-01 09:12:00,735.34,737.4040863773066
2021-01-01 09:13:00,736.0,737.3760042627919
2021-01-01 09:14:00,736.36,737.3556839031238
2021-01-01 09:15:00,735.93,737.3271698477004
2021-01-01 09:16:00,736.98,737.3202263606926
2021-01-01 09:17:00,737.39,737.3216218512156
2021-01-01 09:18:00,736.56,737.3063892244547
2021-01-01 09:19:00,736.86,737.2974613309844
2021-01-01 09:20:00,736.1,737.2735118178643
